idcliente,duration,previous,housing,campaign,loan,default,target,muestra
774,488,0,1,3,0,0,0,0
775,63,0,1,3,0,0,0,1
776,253,0,1,2,0,0,0,0
777,188,0,1,7,1,0,0,1
778,329,0,1,2,0,0,0,0
779,102,0,1,2,0,0,0,0
780,85,0,1,16,0,0,0,1
781,220,0,1,6,1,0,0,0
782,27,0,0,2,0,0,0,1
783,148,0,1,4,0,0,0,1
784,145,0,0,2,0,0,0,0
785,33,0,1,1,0,0,0,1
786,336,0,0,2,0,0,0,1
787,163,0,1,2,0,0,0,0
788,197,0,1,1,1,0,0,0
789,157,0,1,2,0,0,0,1
790,185,0,1,1,1,0,0,1
791,228,0,1,1,0,0,0,0
792,130,0,1,1,1,0,0,1
793,674,0,1,1,0,0,0,1
794,420,0,1,1,0,0,0,1
795,330,0,1,2,0,0,0,0
796,118,0,1,1,0,0,0,1
797,70,0,1,3,0,0,0,1
798,306,0,1,2,0,0,0,1
799,129,0,1,1,0,0,0,1
800,173,0,1,3,0,0,0,0
801,139,0,1,1,1,0,0,1
802,104,0,1,3,0,0,0,0
803,124,0,0,1,0,1,0,0
804,125,0,1,1,0,0,0,1
805,170,0,1,1,0,0,0,1
806,307,0,1,2,0,0,0,1
807,246,0,1,1,0,0,0,0
808,290,0,1,4,0,0,0,1
809,56,0,0,2,0,0,0,0
810,74,0,1,5,0,0,0,1
811,395,0,1,2,1,0,0,0
812,93,0,1,10,0,0,0,1
813,88,0,0,1,0,0,0,1
814,193,0,1,1,0,0,0,1
815,116,0,1,3,0,0,0,1
816,513,0,1,1,1,0,0,1
817,383,0,1,2,0,0,0,1
818,301,0,1,1,0,0,0,1
819,179,0,1,3,1,0,0,1
820,160,0,1,1,0,0,0,1
821,245,0,1,2,0,0,0,1
822,172,0,1,1,0,0,0,1
823,64,0,1,1,0,0,0,0
824,198,0,1,1,0,0,0,0
825,389,0,1,2,1,0,0,0
826,59,0,1,4,0,0,0,0
827,171,0,1,4,1,0,0,1
828,233,0,1,2,0,0,0,1
829,134,0,1,2,0,0,0,1
830,185,0,1,2,0,0,0,1
831,152,0,1,11,0,0,0,1
832,256,0,1,2,0,0,0,1
833,348,0,1,2,0,0,0,1
834,282,0,1,2,1,0,0,1
835,492,0,1,3,1,0,0,1
836,88,0,1,2,0,0,0,1
837,284,0,0,1,1,0,0,1
838,240,0,1,3,0,0,0,0
839,127,0,1,2,0,0,0,1
840,157,0,1,2,1,0,0,1
841,101,0,1,3,0,0,0,0
842,145,0,1,5,0,0,0,1
843,349,0,0,3,0,0,0,1
844,676,0,1,6,0,0,0,1
845,87,0,1,3,1,0,0,1
846,108,0,0,3,1,0,0,0
847,1168,0,1,2,0,0,0,0
848,372,0,1,2,0,0,0,0
849,223,0,1,1,0,0,0,1
850,138,0,0,1,1,0,0,1
851,152,0,0,1,0,0,0,0
852,126,0,1,2,0,0,0,0
853,551,0,1,1,0,0,0,1
854,83,0,1,4,0,0,0,0
855,215,0,1,2,1,0,0,1
856,454,0,1,1,0,0,0,1
857,103,0,1,4,1,0,0,1
858,177,0,1,2,0,0,0,1
859,102,0,1,1,0,0,0,1
860,248,0,1,6,0,0,0,1
861,255,0,1,1,1,0,0,1
862,163,0,1,1,0,0,0,1
863,195,0,1,3,0,0,0,1
864,222,0,1,1,0,0,0,1
865,210,0,0,1,0,0,0,1
866,64,0,1,4,0,0,0,1
867,154,0,1,3,0,0,0,0
868,165,0,1,1,1,0,0,1
869,297,0,1,1,0,0,0,1
870,154,0,1,2,0,0,0,1
871,154,0,1,1,0,0,0,1
872,63,0,0,1,0,0,0,0
873,75,0,1,1,0,0,0,1
874,209,0,1,1,0,0,0,1
875,119,0,1,1,0,0,0,1
876,678,0,1,1,0,0,0,1
877,202,0,1,1,0,0,0,0
878,78,0,1,4,0,0,0,1
879,217,0,1,1,1,0,0,1
880,231,0,1,1,0,0,0,1
881,211,0,1,2,0,0,0,1
882,680,0,1,1,0,0,0,1
883,227,0,1,1,0,0,0,1
884,167,0,0,3,0,0,0,1
885,134,0,1,1,0,0,0,0
886,461,0,1,1,0,0,0,1
887,317,0,1,1,0,0,0,1
888,201,0,1,1,0,0,0,1
889,195,0,1,2,1,0,0,1
890,81,0,1,2,0,0,0,1
891,53,0,1,1,0,0,0,0
892,132,0,1,1,0,0,0,1
893,184,0,1,2,0,0,0,1
894,119,0,1,1,0,0,0,1
895,68,0,1,1,0,0,0,1
896,81,0,1,4,0,0,0,1
897,347,0,1,2,0,0,0,0
898,346,0,1,2,0,0,0,1
899,110,0,1,5,0,0,0,0
900,140,0,1,2,0,0,0,0
901,157,0,1,3,1,0,0,0
902,360,0,0,1,0,0,0,0
903,79,0,1,2,0,0,0,1
904,83,0,1,4,0,0,0,0
905,491,0,1,1,0,0,0,1
906,629,0,1,2,0,0,0,1
907,217,0,1,5,0,0,0,1
908,121,0,0,3,0,0,0,0
909,27,0,1,2,0,0,0,0
910,259,0,1,2,0,0,0,0
911,279,0,1,2,0,0,0,1
912,324,0,1,4,0,0,0,1
913,48,0,1,2,0,0,0,0
914,449,0,1,4,1,0,0,1
915,96,0,1,4,1,0,0,1
916,506,0,1,2,0,0,0,1
917,267,0,1,2,0,0,0,1
918,176,0,1,2,0,0,0,1
919,189,0,1,2,1,0,0,1
920,85,0,1,3,0,0,0,1
921,233,0,0,4,0,0,0,1
922,611,0,1,3,0,0,0,1
923,600,0,1,2,0,0,0,1
924,80,0,1,3,0,0,0,1
925,23,0,1,17,0,0,0,1
926,513,0,1,2,0,0,0,1
927,261,0,1,2,0,0,0,1
928,267,0,1,4,1,0,0,0
929,212,0,1,4,0,0,0,1
930,185,0,1,6,1,0,0,1
931,87,0,1,5,0,0,0,0
932,31,0,1,2,0,0,0,1
933,138,0,1,1,0,0,0,1
934,233,0,1,1,0,0,0,1
935,42,0,1,7,0,0,0,1
936,132,0,1,3,0,0,0,1
937,128,0,1,7,0,0,0,1
938,41,0,0,1,0,0,0,1
939,130,0,1,1,0,0,0,1
940,37,0,0,1,0,0,0,1
941,150,0,1,1,0,0,0,1
942,705,0,1,1,0,0,0,0
943,208,0,1,1,1,0,0,1
944,358,0,0,10,0,0,0,0
945,1236,0,1,2,0,0,0,1
946,106,0,1,1,0,0,0,1
947,177,0,1,2,0,0,0,0
948,118,0,1,1,0,0,0,1
949,201,0,1,1,0,0,0,1
950,473,0,1,1,0,0,0,0
951,117,0,1,1,0,0,0,0
952,150,0,1,1,1,0,0,0
953,440,0,1,2,0,0,0,0
954,125,0,1,2,0,0,0,1
955,200,0,1,4,0,0,0,0
956,480,0,1,10,0,0,0,1
957,607,0,1,2,0,0,0,0
958,726,0,1,1,0,0,0,1
959,245,0,1,3,1,0,0,1
960,293,0,1,2,0,0,0,0
961,48,0,1,5,0,0,0,0
962,410,0,1,3,0,0,0,1
963,145,0,1,2,1,0,0,1
964,58,0,1,1,0,0,0,1
965,241,0,1,4,0,0,0,1
966,553,0,1,1,1,0,0,1
967,685,0,0,2,0,0,0,0
968,162,0,1,2,0,0,0,1
969,430,0,1,1,0,0,0,1
970,58,0,1,2,1,0,0,1
971,72,0,1,12,0,0,0,1
972,273,0,1,2,1,0,0,1
973,286,0,1,2,0,0,0,1
974,228,0,1,3,0,0,0,0
975,18,0,1,16,0,0,0,1
976,135,0,1,2,0,0,0,1
977,56,0,1,3,0,0,0,1
978,183,0,1,3,1,0,0,1
979,142,0,1,7,0,0,0,1
980,164,0,1,3,0,0,0,1
981,53,0,1,3,0,0,0,1
982,382,0,1,3,0,0,0,0
983,155,0,1,2,0,0,0,1
984,645,0,1,2,0,0,0,0
985,81,0,1,4,1,0,0,1
986,54,0,1,15,1,0,0,1
987,447,0,1,4,0,0,0,1
988,216,0,1,7,0,1,0,1
989,86,0,1,4,0,0,0,1
990,95,0,1,3,0,0,0,1
991,324,0,1,1,1,0,0,1
992,184,0,1,4,1,0,0,0
993,498,0,0,4,0,0,0,1
994,85,0,1,7,0,0,0,0
995,199,0,1,2,0,0,0,1
996,555,0,1,1,0,0,0,1
997,25,0,1,4,0,0,0,0
998,306,0,1,1,0,0,0,0
999,198,0,1,1,0,0,0,1
1000,135,0,1,1,1,0,0,1
1001,652,0,1,2,0,0,0,1
1002,130,0,1,1,0,0,0,1
1003,381,0,0,2,1,0,0,1
1004,275,0,1,2,1,0,0,1
1005,724,0,1,1,1,0,0,0
1006,143,0,0,2,0,0,0,1
1007,120,0,1,2,0,0,0,1
1008,254,0,1,1,1,0,0,0
1009,274,0,1,1,0,0,0,1
1010,264,0,1,1,0,0,0,1
1011,58,0,1,1,0,0,0,1
1012,63,0,1,2,1,0,0,0
1013,238,0,1,3,0,0,0,0
1014,171,0,1,2,0,0,0,1
1015,388,0,1,7,0,0,0,0
1016,296,0,0,2,0,0,0,1
1017,224,0,1,5,1,0,0,1
1018,509,0,1,2,0,0,0,1
1019,126,0,1,2,0,0,0,1
1020,358,0,1,4,0,0,0,1
1021,363,0,1,3,0,0,0,1
1022,41,0,1,3,0,0,0,1
1023,58,0,1,3,0,0,0,1
1024,229,0,1,3,0,0,0,0
1025,81,0,1,2,0,0,0,1
1026,135,0,1,3,0,0,0,1
1027,84,0,1,9,0,0,0,1
1028,43,0,1,2,1,0,0,1
1029,81,0,1,3,0,0,0,1
1030,163,0,1,4,1,0,0,1
1031,251,0,1,3,0,0,0,1
1032,395,0,1,2,0,0,0,1
1033,72,0,1,3,0,0,0,1
1034,119,0,1,9,0,0,0,0
1035,57,0,1,9,0,0,0,0
1036,243,0,1,3,1,0,0,0
1037,68,0,1,4,0,0,0,1
1038,90,0,1,3,0,0,0,1
1039,41,0,1,5,0,0,0,1
1040,372,0,1,2,0,0,0,0
1041,26,0,1,1,1,0,0,0
1042,105,0,1,3,0,0,0,1
1043,447,0,1,2,0,0,0,0
1044,579,0,1,2,1,0,0,0
1045,66,0,1,6,0,0,0,1
1046,193,0,0,4,0,0,0,1
1047,329,0,1,1,0,0,0,1
1048,223,0,1,1,0,0,0,1
1049,76,0,1,1,1,0,0,1
1050,445,0,1,1,0,0,0,0
1051,53,0,1,2,0,0,0,1
1052,68,0,1,1,0,1,0,1
1053,45,0,1,1,0,0,0,0
1054,377,0,0,1,0,0,0,1
1055,313,0,1,2,0,0,0,1
1056,250,0,1,2,0,0,0,1
1057,572,0,1,4,0,0,0,1
1058,45,0,1,3,0,0,0,1
1059,91,0,1,3,0,0,0,1
1060,312,0,1,2,0,0,0,1
1061,335,0,1,2,1,0,0,1
1062,42,0,1,1,0,0,0,1
1063,171,0,1,1,0,0,0,1
1064,204,0,1,5,0,0,0,1
1065,136,0,1,4,1,0,0,0
1066,826,0,1,4,0,0,0,1
1067,20,0,1,21,0,0,0,0
1068,213,0,1,2,0,0,0,1
1069,18,0,1,1,0,0,0,1
1070,227,0,1,15,0,0,0,0
1071,115,0,1,2,0,0,0,1
1072,1576,0,1,3,0,0,0,0
1073,92,0,1,5,0,0,0,1
1074,111,0,1,4,0,0,0,1
1075,75,0,1,4,1,1,0,1
1076,179,0,1,7,0,0,0,1
1077,184,0,1,5,1,0,0,0
1078,310,0,1,3,0,0,0,1
1079,232,0,1,3,0,0,0,0
1080,152,0,1,6,0,0,0,1
1081,150,0,1,3,1,0,0,1
1082,73,0,1,1,1,0,0,0
1083,69,0,1,2,0,0,0,1
1084,250,0,1,1,0,0,0,1
1085,275,0,1,1,0,0,0,1
1086,175,0,1,1,0,0,0,0
1087,143,0,1,1,0,0,0,1
1088,123,0,1,4,0,0,0,1
1089,243,0,1,3,0,0,0,1
1090,131,0,1,5,1,0,0,0
1091,569,0,1,2,0,0,0,1
1092,116,0,1,1,0,0,0,1
1093,126,0,1,1,0,0,0,1
1094,102,0,1,1,1,0,0,1
1095,231,0,1,2,0,0,0,1
1096,435,0,1,3,0,0,0,1
1097,825,0,1,1,0,0,0,1
1098,27,0,1,6,0,0,0,0
1099,38,0,0,3,0,0,0,0
1100,130,0,1,1,0,0,0,0
1101,320,0,1,1,0,0,0,1
1102,201,0,1,2,0,0,0,1
1103,369,0,1,2,0,0,0,1
1104,111,0,1,7,0,0,0,1
1105,271,0,1,2,1,0,0,1
1106,137,0,0,2,0,0,0,0
1107,51,0,1,9,0,0,0,1
1108,161,0,1,1,0,0,0,1
1109,133,0,1,3,0,0,0,0
1110,495,0,1,2,0,0,0,1
1111,87,0,0,3,0,0,0,1
1112,137,0,1,3,0,0,0,1
1113,276,0,1,2,0,0,0,1
1114,143,0,1,8,0,0,0,0
1115,340,0,1,2,0,0,0,1
1116,187,0,0,2,0,0,0,1
1117,246,0,1,5,0,0,0,1
1118,666,0,1,5,0,0,0,0
1119,70,0,1,6,0,0,0,1
1120,235,0,1,3,0,0,0,0
1121,28,0,1,19,0,0,0,0
1122,151,0,1,7,0,0,0,0
1123,272,0,1,1,0,0,0,1
1124,622,0,1,1,1,0,0,1
1125,250,0,1,1,1,0,0,0
1126,28,0,1,4,0,0,0,1
1127,38,0,1,2,0,0,0,1
1128,84,0,1,7,0,0,0,1
1129,132,0,1,1,0,0,0,1
1130,29,0,1,1,1,0,0,0
1131,174,0,1,1,1,0,0,1
1132,161,0,1,1,0,0,0,1
1133,301,0,1,1,0,0,0,1
1134,119,0,1,2,0,0,0,1
1135,238,0,1,1,0,0,0,1
1136,272,0,1,1,0,0,0,1
1137,213,0,1,1,0,0,0,1
1138,763,0,1,4,0,0,0,1
1139,85,0,1,5,0,0,0,1
1140,134,0,0,2,0,0,0,1
1141,184,0,1,2,1,0,0,1
1142,141,0,1,6,0,0,0,1
1143,112,0,1,1,1,0,0,1
1144,167,0,0,1,0,0,0,1
1145,729,0,1,2,0,0,0,1
1146,140,0,1,2,0,0,0,0
1147,382,0,1,3,0,0,0,1
1148,235,0,1,1,0,0,0,1
1149,399,0,1,3,1,1,0,0
1150,243,0,0,1,0,0,0,1
1151,38,0,0,1,0,0,0,1
1152,308,0,0,1,0,0,0,0
1153,75,0,1,1,1,0,0,1
1154,147,0,0,1,0,0,0,1
1155,135,0,1,1,0,0,0,1
1156,124,0,0,1,1,0,0,0
1157,48,0,0,2,0,0,0,1
1158,131,0,0,1,0,0,0,0
1159,57,0,1,6,0,0,0,1
1160,47,0,0,1,0,0,0,0
1161,86,0,0,1,0,0,0,1
1162,142,0,1,2,0,0,0,0
1163,202,0,1,1,0,0,0,0
1164,271,0,0,1,0,0,0,1
1165,232,0,0,1,0,0,0,1
1166,67,0,0,1,0,0,0,0
1167,1167,0,0,1,0,0,0,1
1168,190,0,1,1,0,0,0,1
1169,428,0,0,1,0,0,0,0
1170,104,0,0,2,1,0,0,1
1171,109,0,1,2,0,0,0,0
1172,290,0,1,1,0,0,0,1
1173,419,0,0,1,0,0,0,0
1174,355,0,0,1,0,0,0,1
1175,148,0,0,2,0,1,0,0
1176,152,0,0,1,0,0,0,1
1177,57,0,1,1,0,0,0,0
1178,23,0,0,2,0,0,0,0
1179,57,0,0,2,0,0,0,1
1180,346,0,0,3,0,0,0,1
1181,197,0,0,1,0,0,0,1
1182,175,0,1,4,0,0,0,1
1183,181,0,1,2,0,1,0,1
1184,318,0,0,3,0,0,0,0
1185,127,0,1,6,0,0,0,1
1186,333,0,0,1,0,0,0,1
1187,314,0,1,2,1,0,0,1
1188,353,0,0,2,0,0,0,0
1189,19,0,0,3,0,0,0,1
1190,323,0,0,3,0,0,0,1
1191,18,0,1,3,0,0,0,0
1192,541,0,1,3,0,0,0,1
1193,221,0,1,3,1,0,0,1
1194,231,0,0,2,0,0,0,1
1195,75,0,1,3,1,0,0,1
1196,285,0,1,2,0,0,0,1
1197,153,0,0,2,0,0,0,1
1198,191,0,1,2,1,0,0,1
1199,53,0,1,1,0,0,0,1
1200,164,0,1,4,1,0,0,1
1201,116,0,0,3,0,0,0,0
1202,63,0,1,9,0,0,0,1
1203,143,0,1,2,0,0,0,1
1204,339,0,0,1,0,0,0,1
1205,91,0,1,1,0,0,0,1
1206,49,0,1,5,0,0,0,1
1207,101,0,0,2,0,0,0,0
1208,414,0,0,2,0,0,0,1
1209,672,0,1,2,0,0,0,1
1210,248,0,0,2,0,0,0,1
1211,183,0,0,1,0,0,0,1
1212,64,0,0,1,1,0,0,1
1213,83,0,1,3,0,0,0,1
1214,81,0,0,1,1,0,0,1
1215,361,0,0,1,0,0,0,0
1216,307,0,0,1,0,0,0,1
1217,377,0,1,3,0,0,0,1
1218,315,0,0,1,0,0,0,0
1219,168,0,1,3,0,0,0,1
1220,262,0,0,1,0,0,0,1
1221,175,0,0,2,0,0,0,1
1222,29,0,0,4,0,0,0,1
1223,136,0,0,1,0,0,0,1
1224,464,0,0,1,0,0,0,1
1225,153,0,1,4,0,0,0,1
1226,100,0,1,2,0,0,0,1
1227,15,0,0,1,0,0,0,0
1228,154,0,0,1,0,0,0,0
1229,36,0,0,2,0,0,0,1
1230,17,0,0,4,1,0,0,1
1231,59,0,1,3,0,0,0,1
1232,49,0,1,8,0,0,0,0
1233,514,0,0,2,0,0,0,0
1234,119,0,0,1,0,0,0,1
1235,761,0,0,3,0,0,0,1
1236,354,0,1,2,0,0,0,0
1237,354,0,0,5,0,0,0,1
1238,136,0,1,6,1,0,0,1
1239,124,0,1,3,0,0,0,0
1240,72,0,1,3,0,0,0,1
1241,396,0,0,4,0,0,0,1
1242,95,0,0,4,0,0,0,1
1243,94,0,1,2,0,0,0,1
1244,100,0,1,4,0,0,0,1
1245,152,0,0,1,1,0,0,1
1246,147,0,0,1,0,0,0,1
1247,209,0,1,18,0,0,0,1
1248,64,0,1,1,0,0,0,1
1249,201,0,0,1,0,0,0,1
1250,82,0,0,2,0,0,0,1
1251,164,0,0,2,0,0,0,1
1252,107,0,0,3,0,0,0,1
1253,113,0,0,1,0,0,0,1
1254,467,0,0,1,0,0,0,1
1255,112,0,0,1,1,0,0,1
1256,226,0,0,1,0,0,0,1
1257,438,0,0,5,0,0,0,0
1258,311,0,1,2,0,0,0,1
1259,146,0,0,1,0,0,0,1
1260,139,0,0,1,0,0,0,1
1261,287,0,0,1,0,0,0,0
1262,254,0,1,1,0,0,0,1
1263,252,0,0,3,0,0,0,0
1264,317,0,0,1,0,0,0,0
1265,1098,0,0,1,0,0,0,1
1266,96,0,0,1,0,0,0,1
1267,589,0,0,1,1,0,0,0
1268,81,0,0,1,0,0,0,1
1269,313,0,0,1,0,0,0,1
1270,249,0,0,2,0,0,0,1
1271,128,0,0,1,1,0,0,0
1272,213,0,1,1,0,0,0,1
1273,85,0,0,1,0,0,0,1
1274,271,0,0,2,0,0,0,1
1275,479,0,0,4,0,0,0,1
1276,91,0,0,3,0,0,0,0
1277,493,0,0,2,1,0,0,0
1278,65,0,0,6,0,0,0,1
1279,316,0,0,2,0,0,0,1
1280,223,0,0,2,0,1,0,0
1281,70,0,0,3,0,0,0,1
1282,253,0,1,4,0,0,0,1
1283,243,0,0,2,0,0,0,0
1284,189,0,0,4,0,0,0,1
1285,166,0,0,3,0,0,0,0
1286,100,0,0,5,0,0,0,0
1287,271,0,1,3,0,0,0,0
1288,138,0,0,4,0,0,0,1
1289,299,0,0,5,0,0,0,0
1290,69,0,0,6,0,0,0,1
1291,129,0,0,6,0,0,0,0
1292,81,0,1,3,0,0,0,1
1293,62,0,0,2,0,0,0,1
1294,103,0,0,3,0,0,0,1
1295,453,0,0,1,0,0,0,1
1296,232,0,0,2,0,0,0,1
1297,191,0,0,1,1,0,0,1
1298,561,0,0,1,0,0,0,1
1299,153,0,0,1,0,0,0,1
1300,83,0,0,1,0,0,0,1
1301,113,0,0,1,0,0,0,1
1302,45,0,0,1,0,0,0,1
1303,553,0,0,1,0,0,0,0
1304,113,0,0,1,0,0,0,0
1305,678,0,1,4,1,0,0,1
1306,86,0,0,2,1,0,0,1
1307,211,0,1,17,0,0,0,1
1308,952,0,1,3,0,0,0,0
1309,203,0,0,2,0,0,0,0
1310,268,0,1,2,1,0,0,1
1311,427,0,1,2,0,0,0,1
1312,184,0,0,2,0,0,0,1
1313,47,0,0,7,0,0,0,1
1314,83,0,0,2,0,0,0,1
1315,124,0,0,4,0,0,0,1
1316,67,0,0,3,0,0,0,0
1317,104,0,0,2,0,1,0,1
1318,354,0,1,17,0,0,0,0
1319,288,0,0,3,1,0,0,1
1320,152,0,0,10,0,0,0,0
1321,203,0,0,3,0,0,0,0
1322,71,0,1,12,0,0,0,1
1323,93,0,1,8,0,0,0,1
1324,36,0,0,3,0,0,0,1
1325,90,0,0,3,0,0,0,0
1326,112,0,0,2,0,0,0,1
1327,192,0,0,1,0,0,0,1
1328,149,0,0,1,0,0,0,1
1329,66,0,0,1,0,0,0,1
1330,252,0,1,1,0,0,0,1
1331,437,0,1,2,0,0,0,1
1332,349,0,1,1,0,0,0,1
1333,113,0,1,1,0,0,0,0
1334,558,0,0,1,0,0,0,1
1335,483,0,1,1,0,0,0,1
1336,113,0,0,1,0,0,0,1
1337,159,0,0,2,0,0,0,1
1338,773,0,0,4,0,0,0,1
1339,130,0,0,3,0,0,0,1
1340,316,0,1,2,0,0,0,0
1341,110,0,0,4,0,0,0,0
1342,143,0,0,5,0,0,0,1
1343,757,0,0,2,1,0,0,1
1344,211,0,0,2,0,0,0,1
1345,270,0,1,15,0,0,0,1
1346,104,0,0,4,0,0,0,0
1347,81,0,1,5,0,0,0,1
1348,276,0,0,3,0,0,0,1
1349,90,0,0,2,0,0,0,1
1350,84,0,0,3,0,1,0,1
1351,195,0,0,2,0,0,0,0
1352,92,0,0,6,0,0,0,0
1353,100,0,1,17,0,0,0,1
1354,119,0,0,1,0,0,0,0
1355,140,0,0,1,0,0,0,1
1356,73,0,0,3,0,0,0,1
1357,208,0,0,1,0,0,0,1
1358,289,0,0,1,0,0,0,1
1359,242,0,0,6,0,0,0,1
1360,382,0,0,3,0,0,0,1
1361,286,0,0,1,0,0,0,0
1362,1021,0,0,1,0,0,0,0
1363,287,0,0,1,0,0,0,1
1364,500,0,0,1,0,0,0,1
1365,73,0,0,1,0,0,0,1
1366,191,0,0,1,0,0,0,1
1367,359,0,1,1,0,0,0,1
1368,342,0,0,1,0,0,0,1
1369,36,0,1,1,0,0,0,1
1370,298,0,1,4,0,0,0,1
1371,139,0,0,3,0,0,0,1
1372,162,0,1,3,0,0,0,1
1373,17,0,1,25,0,0,0,0
1374,14,0,1,20,0,0,0,1
1375,1009,0,0,5,0,0,0,1
1376,222,0,0,3,0,0,0,0
1377,168,0,0,1,0,0,0,1
1378,145,0,0,1,0,0,0,0
1379,126,0,1,1,1,0,0,1
1380,123,0,0,1,1,0,0,1
1381,306,0,0,1,1,0,0,1
1382,243,0,0,1,0,0,0,1
1383,285,0,0,1,0,0,0,1
1384,483,0,0,1,0,0,0,1
1385,423,0,0,1,0,0,0,0
1386,157,0,1,5,0,0,0,1
1387,174,0,0,2,0,0,0,0
1388,78,0,0,1,0,0,0,1
1389,97,0,0,1,0,0,0,1
1390,88,0,0,2,0,0,0,1
1391,341,0,1,1,0,0,0,1
1392,49,0,0,1,0,0,0,1
1393,259,0,1,3,0,0,0,1
1394,108,0,0,1,0,0,0,1
1395,179,0,1,2,0,0,0,1
1396,81,0,0,2,1,0,0,1
1397,986,0,0,1,0,0,0,1
1398,236,0,1,2,0,0,0,0
1399,176,0,0,3,0,0,0,1
1400,1199,0,0,2,0,0,0,1
1401,370,0,1,2,0,0,0,1
1402,108,0,0,6,0,0,0,0
1403,114,0,0,17,0,0,0,1
1404,171,0,0,4,0,0,0,1
1405,117,0,1,3,0,0,0,1
1406,681,0,1,2,0,0,0,1
1407,266,0,0,2,0,0,0,1
1408,847,0,0,3,0,0,0,1
1409,61,0,1,2,0,0,0,1
1410,76,0,0,2,1,0,0,1
1411,544,0,1,3,0,0,0,0
1412,756,0,1,2,0,0,0,1
1413,271,0,0,2,0,0,0,0
1414,956,0,0,2,0,0,0,1
1415,116,0,1,3,0,0,0,0
1416,117,0,0,3,0,0,0,1
1417,291,0,0,2,1,0,0,0
1418,1208,0,1,3,0,0,0,1
1419,585,0,0,2,0,0,0,1
1420,26,0,0,7,0,0,0,0
1421,61,0,0,7,0,0,0,1
1422,284,0,1,8,0,0,0,1
1423,89,0,0,5,0,0,0,1
1424,321,0,0,2,0,0,0,1
1425,243,0,0,3,0,0,0,1
1426,154,0,1,4,0,0,0,1
1427,67,0,0,1,0,0,0,1
1428,173,0,0,1,0,0,0,1
1429,272,0,1,1,0,0,0,1
1430,417,0,0,1,0,0,0,1
1431,335,0,0,1,0,0,0,1
1432,104,0,1,1,1,0,0,1
1433,36,0,1,4,0,0,0,1
1434,248,0,1,29,0,0,0,1
1435,324,0,0,2,0,0,0,0
1436,18,0,0,6,0,0,0,1
1437,188,0,0,1,0,0,0,1
1438,18,0,0,5,0,0,0,1
1439,84,0,1,5,0,0,0,0
1440,74,0,0,2,0,0,0,1
1441,201,0,0,1,0,0,0,1
1442,66,0,0,3,0,0,0,1
1443,90,0,0,3,0,0,0,1
1444,255,0,1,3,0,0,0,1
1445,521,0,0,11,0,0,0,1
1446,375,0,0,2,0,0,0,0
1447,452,0,0,1,1,0,0,0
1448,113,0,0,14,0,0,0,0
1449,136,0,0,2,0,0,0,1
1450,532,0,0,1,0,0,0,1
1451,39,0,0,2,0,0,0,1
1452,675,0,0,5,0,0,0,0
1453,37,0,0,1,0,0,0,1
1454,446,0,1,1,0,0,0,1
1455,203,0,0,2,0,0,0,1
1456,13,0,0,1,0,0,0,1
1457,109,0,1,1,0,0,0,1
1458,220,0,0,1,0,0,0,1
1459,446,0,1,1,0,0,0,0
1460,810,0,0,2,0,0,0,1
1461,138,0,0,1,0,0,0,0
1462,270,0,0,2,1,0,0,1
1463,193,0,0,1,1,0,0,1
1464,143,0,0,1,0,0,0,1
1465,106,0,0,1,0,0,0,1
1466,416,0,0,3,0,0,0,1
1467,163,0,0,3,0,0,0,1
1468,55,0,0,1,0,0,0,1
1469,142,0,0,1,1,0,0,0
1470,120,0,0,1,0,0,0,0
1471,43,0,0,3,0,0,0,0
1472,155,0,1,1,0,0,0,1
1473,121,0,0,3,0,0,0,1
1474,136,0,1,2,1,0,0,0
1475,112,0,1,4,0,0,0,0
1476,91,0,0,2,0,0,0,1
1477,189,0,0,2,0,0,0,1
1478,177,0,1,3,0,0,0,1
1479,42,0,0,5,0,0,0,1
1480,198,0,0,10,0,0,0,1
1481,191,0,0,3,0,0,0,0
1482,512,0,1,2,1,0,0,1
1483,256,0,0,3,0,0,0,0
1484,99,0,1,2,0,0,0,1
1485,111,0,0,1,0,0,0,1
1486,134,0,1,1,0,0,0,1
1487,368,0,0,2,0,0,0,1
1488,253,0,1,1,0,0,0,1
1489,361,0,0,1,0,0,0,1
1490,179,0,0,3,1,1,0,1
1491,115,0,1,20,0,1,0,1
1492,471,0,0,2,0,0,0,1
1493,168,0,1,2,0,0,0,0
1494,459,0,0,3,0,0,0,1
1495,618,0,0,4,0,0,0,1
1496,19,0,0,4,0,0,0,1
1497,47,0,0,2,1,0,0,1
1498,14,0,1,9,1,0,0,0
1499,17,0,0,5,0,0,0,1
1500,158,0,0,5,0,0,0,0
1501,14,0,1,13,0,0,0,0
1502,25,0,1,26,0,0,0,1
1503,34,0,1,3,0,0,0,1
1504,27,0,1,25,0,0,0,1
1505,15,0,0,3,0,0,0,1
1506,17,0,0,6,0,0,0,1
1507,587,0,0,2,1,0,0,0
1508,652,0,1,3,0,0,0,1
1509,13,0,0,3,0,0,0,1
1510,15,0,1,3,0,0,0,1
1511,4,0,1,20,0,0,0,1
1512,7,0,0,12,0,0,0,1
1513,11,0,1,21,0,0,0,1
1514,408,0,0,5,0,0,0,1
1515,10,0,1,3,0,0,0,0
1516,110,0,0,3,0,0,0,1
1517,78,0,0,4,1,0,0,1
1518,155,0,0,2,0,0,0,1
1519,43,0,0,2,0,0,0,1
